2025-05-25 10:08:44 root         INFO     Starting GetRecords Consumer
2025-05-25 10:09:19 root         INFO     Read User Session {'session_id': '7db07cc6-1407-46f5-83af-afce378f4fef', 'customer_number': 140, 'city': 'Newark', 'country': 'USA', 'credit_limit': 42839, 'browse_history': [{'product_code': 'S10_1949', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_2581', 'quantity': '8', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49663622084674537788546153974404390157274821695148916770
2025-05-25 10:09:19 root         INFO     Processed User Session {'session_id': '7db07cc6-1407-46f5-83af-afce378f4fef', 'customer_number': 140, 'city': 'Newark', 'country': 'USA', 'credit_limit': 42839, 'browse_history': [{'product_code': 'S10_1949', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_2581', 'quantity': '8', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 19, 572819), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 9, 'total_different_products': 2}
2025-05-25 10:09:19 root         INFO     Produced record 49663623045546746157630406813840631442023908771645882386 to Shard shardId-000000000001


2025-05-25 10:09:19 root         INFO     Read User Session {'session_id': 'b4d8decd-882a-450f-862b-618374952121', 'customer_number': 195, 'city': 'Graz', 'country': 'Austria', 'credit_limit': 91596, 'browse_history': [{'product_code': 'S18_3233', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_3191', 'quantity': '1', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49663622084674537788546153991574763573261405292339396642
2025-05-25 10:09:19 root         INFO     Processed User Session {'session_id': 'b4d8decd-882a-450f-862b-618374952121', 'customer_number': 195, 'city': 'Graz', 'country': 'Austria', 'credit_limit': 91596, 'browse_history': [{'product_code': 'S18_3233', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_3191', 'quantity': '1', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 19, 595706), 'overall_product_quantity': 9, 'overall_in_shopping_cart': 0, 'total_different_products': 2}
2025-05-25 10:09:19 root         INFO     Produced record 49663623045546746157642343621514985655498226399761661970 to Shard shardId-000000000001


2025-05-25 10:09:19 root         INFO     Read User Session {'session_id': 'b67ebf3f-1781-4bd1-8fac-f777f8373687', 'customer_number': 197, 'city': 'Münster', 'country': 'Germany', 'credit_limit': 132580, 'browse_history': [{'product_code': 'S24_1444', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_4027', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_2238', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_1589', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S24_3151', 'quantity': '1', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49663622084674537788546153995158019702599167540558037026
2025-05-25 10:09:19 root         INFO     Processed User Session {'session_id': 'b67ebf3f-1781-4bd1-8fac-f777f8373687', 'customer_number': 197, 'city': 'Münster', 'country': 'Germany', 'credit_limit': 132580, 'browse_history': [{'product_code': 'S24_1444', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_4027', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_2238', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_1589', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S24_3151', 'quantity': '1', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 19, 617295), 'overall_product_quantity': 30, 'overall_in_shopping_cart': 10, 'total_different_products': 5}
2025-05-25 10:09:19 root         INFO     Produced record 49663623045546746157642343621516194581317841028936368146 to Shard shardId-000000000001


2025-05-25 10:09:19 root         INFO     Read User Session {'session_id': '683dac9a-5fa4-4f37-92fb-de3605a7c912', 'customer_number': 320, 'city': 'Århus', 'country': 'Denmark', 'credit_limit': 39789, 'browse_history': [{'product_code': 'S700_2047', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S32_4289', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S24_3856', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_2625', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S32_1268', 'quantity': '5', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49663622084696838533744684608700684413131656956362096690
2025-05-25 10:09:19 root         INFO     Processed User Session {'session_id': '683dac9a-5fa4-4f37-92fb-de3605a7c912', 'customer_number': 320, 'city': 'Århus', 'country': 'Denmark', 'credit_limit': 39789, 'browse_history': [{'product_code': 'S700_2047', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S32_4289', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S24_3856', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_2625', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S32_1268', 'quantity': '5', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 19, 716779), 'overall_product_quantity': 29, 'overall_in_shopping_cart': 17, 'total_different_products': 5}
2025-05-25 10:09:19 root         INFO     Produced record 49663623045546746157642343621528283839513987320683429906 to Shard shardId-000000000001


2025-05-25 10:09:19 root         INFO     Read User Session {'session_id': 'bc5050ca-058f-4473-a210-433a5aa992c4', 'customer_number': 114, 'city': 'Paris', 'country': 'France', 'credit_limit': 81524, 'browse_history': [{'product_code': 'S18_2325', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_2300', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_2319', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_3233', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S700_2466', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49663622084696838533744684617616512332789550143477121074
2025-05-25 10:09:19 root         INFO     Processed User Session {'session_id': 'bc5050ca-058f-4473-a210-433a5aa992c4', 'customer_number': 114, 'city': 'Paris', 'country': 'France', 'credit_limit': 81524, 'browse_history': [{'product_code': 'S18_2325', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_2300', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_2319', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_3233', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S700_2466', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 19, 737653), 'overall_product_quantity': 32, 'overall_in_shopping_cart': 17, 'total_different_products': 5}
2025-05-25 10:09:19 root         INFO     Produced record 49663623045546746157642343621529492765333601949858136082 to Shard shardId-000000000001


2025-05-25 10:09:19 root         INFO     Read User Session {'session_id': '5ddfdaa3-6ea6-4104-b800-7b41384fecbc', 'customer_number': 201, 'city': 'Los Angeles', 'country': 'USA', 'credit_limit': 58494, 'browse_history': [{'product_code': 'S18_3259', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_1342', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_3140', 'quantity': '4', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49663622084696838533744684622953919826388139736511283250
2025-05-25 10:09:19 root         INFO     Processed User Session {'session_id': '5ddfdaa3-6ea6-4104-b800-7b41384fecbc', 'customer_number': 201, 'city': 'Los Angeles', 'country': 'USA', 'credit_limit': 58494, 'browse_history': [{'product_code': 'S18_3259', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_1342', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_3140', 'quantity': '4', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 19, 761278), 'overall_product_quantity': 15, 'overall_in_shopping_cart': 14, 'total_different_products': 4}
2025-05-25 10:09:19 root         INFO     Produced record 49663623045546746157630406813857556403498513580091768850 to Shard shardId-000000000001


2025-05-25 10:09:21 root         INFO     Read User Session {'session_id': '7aa42dd2-fd51-41c6-992e-dfd9add6e197', 'customer_number': 168, 'city': 'Bridgewater', 'country': 'USA', 'credit_limit': 43181, 'browse_history': [{'product_code': 'S24_4258', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49663622084629936298149092734178037076998819061560246274
2025-05-25 10:09:21 root         INFO     Processed User Session {'session_id': '7aa42dd2-fd51-41c6-992e-dfd9add6e197', 'customer_number': 168, 'city': 'Bridgewater', 'country': 'USA', 'credit_limit': 43181, 'browse_history': [{'product_code': 'S24_4258', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 21, 872513), 'overall_product_quantity': 7, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-05-25 10:09:21 root         INFO     Produced record 49663623045524445412431876190864718561038464744513601538 to Shard shardId-000000000000


2025-05-25 10:09:21 root         INFO     Read User Session {'session_id': '445afd6b-0ead-4eac-94c4-2e807f78c849', 'customer_number': 431, 'city': 'Pasadena', 'country': 'USA', 'credit_limit': 120209, 'browse_history': [{'product_code': 'S18_2625', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_3432', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S12_3891', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49663622084629936298149092746883847441148575742171283458
2025-05-25 10:09:21 root         INFO     Processed User Session {'session_id': '445afd6b-0ead-4eac-94c4-2e807f78c849', 'customer_number': 431, 'city': 'Pasadena', 'country': 'USA', 'credit_limit': 120209, 'browse_history': [{'product_code': 'S18_2625', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_3432', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S12_3891', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 21, 893642), 'overall_product_quantity': 13, 'overall_in_shopping_cart': 11, 'total_different_products': 3}
2025-05-25 10:09:21 root         INFO     Produced record 49663623045524445412431876190865927486858079373688307714 to Shard shardId-000000000000


2025-05-25 10:09:21 root         INFO     Read User Session {'session_id': '66521873-f936-45ac-a010-7fee67cc6ac9', 'customer_number': 413, 'city': 'Burbank', 'country': 'USA', 'credit_limit': 99850, 'browse_history': [{'product_code': 'S18_3320', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_3856', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S700_2047', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S12_4675', 'quantity': '10', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49663622084629936298149092748682729060735144641328840706
2025-05-25 10:09:21 root         INFO     Processed User Session {'session_id': '66521873-f936-45ac-a010-7fee67cc6ac9', 'customer_number': 413, 'city': 'Burbank', 'country': 'USA', 'credit_limit': 99850, 'browse_history': [{'product_code': 'S18_3320', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_3856', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S700_2047', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S12_4675', 'quantity': '10', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 21, 915180), 'overall_product_quantity': 31, 'overall_in_shopping_cart': 23, 'total_different_products': 4}
2025-05-25 10:09:21 root         INFO     Produced record 49663623045524445412431876190869554264316923261212426242 to Shard shardId-000000000000


2025-05-25 10:09:22 root         INFO     Read User Session {'session_id': 'b129d4ee-03ea-4afd-b428-374bd18f4551', 'customer_number': 205, 'city': 'Bergamo', 'country': 'Italy', 'credit_limit': 107307, 'browse_history': [{'product_code': 'S12_3148', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_3136', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S24_3432', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S700_2824', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49663622084652237043347623450457635790021745892965482514
2025-05-25 10:09:22 root         INFO     Processed User Session {'session_id': 'b129d4ee-03ea-4afd-b428-374bd18f4551', 'customer_number': 205, 'city': 'Bergamo', 'country': 'Italy', 'credit_limit': 107307, 'browse_history': [{'product_code': 'S12_3148', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_3136', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S24_3432', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S700_2824', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 22, 8714), 'overall_product_quantity': 25, 'overall_in_shopping_cart': 16, 'total_different_products': 4}
2025-05-25 10:09:22 root         INFO     Produced record 49663623045524445412443812998558415587626616439424679938 to Shard shardId-000000000000


2025-05-25 10:09:22 root         INFO     Read User Session {'session_id': '0eb71eb9-5b52-4df7-8b9e-e761c445731c', 'customer_number': 196, 'city': 'San Francisco', 'country': 'USA', 'credit_limit': 32868, 'browse_history': [{'product_code': 'S700_4002', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S10_1949', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S10_4757', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S700_2610', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_2011', 'quantity': '7', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49663622084652237043347623457308618409777851556329160722
2025-05-25 10:09:22 root         INFO     Processed User Session {'session_id': '0eb71eb9-5b52-4df7-8b9e-e761c445731c', 'customer_number': 196, 'city': 'San Francisco', 'country': 'USA', 'credit_limit': 32868, 'browse_history': [{'product_code': 'S700_4002', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S10_1949', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S10_4757', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S700_2610', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_2011', 'quantity': '7', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 22, 31242), 'overall_product_quantity': 30, 'overall_in_shopping_cart': 20, 'total_different_products': 5}
2025-05-25 10:09:22 root         INFO     Produced record 49663623045524445412431876190876807819234611036260663298 to Shard shardId-000000000000


2025-05-25 10:09:22 root         INFO     Read User Session {'session_id': '57e71089-9543-486a-81dc-db1bbe4f377c', 'customer_number': 199, 'city': 'Cunewalde', 'country': 'Germany', 'credit_limit': 78493, 'browse_history': [{'product_code': 'S18_3259', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S32_4289', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S24_1628', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_3320', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S10_1678', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49663622084652237043347623463083657050076937391643295762
